SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MINDTREE, EQ, 07-Mar-2022, 3884.60, 3800.45, 3889.90, 3770.00, 3869.50, 3858.85, 3836.83, 510090, 19571.30, 46535, 151090, 29.62
MIRCELECTR, EQ, 07-Mar-2022, 19.30, 19.05, 19.40, 18.35, 18.45, 18.40, 18.69, 595240, 111.23, 1159, 322055, 54.11
MIRZAINT, EQ, 07-Mar-2022, 151.40, 148.00, 148.20, 142.20, 146.20, 145.40, 145.36, 561403, 816.05, 8153, 235483, 41.95
MITCON, SM, 07-Mar-2022, 79.90, 76.20, 79.70, 75.95, 75.95, 75.95, 76.31, 40000, 30.52, 19, 32000, 80.00
MMFL, EQ, 07-Mar-2022, 811.00, 804.00, 804.00, 750.00, 770.20, 770.75, 774.56, 25588, 198.19, 3502, 14800, 57.84
MMP, EQ, 07-Mar-2022, 161.90, 160.00, 160.45, 155.10, 156.00, 157.15, 157.35, 12896, 20.29, 312, 6943, 53.84
MMTC, EQ, 07-Mar-2022, 45.50, 44.95, 44.95, 43.85, 44.30, 44.35, 44.40, 1970647, 874.90, 8334, 530651, 26.93
MODISNME, EQ, 07-Mar-2022, 71.00, 71.15, 71.15, 68.15, 68.90, 69.05, 69.60, 24824, 17.28, 704, 17116, 68.95
MOGSEC, EQ, 07-Mar-2022, 49.44, 56.00, 56.00, 49.07, 49.29, 49.29, 49.36, 926, 0.46, 50, 595, 64.25
MOHITIND, EQ, 07-Mar-2022, 16.80, 16.50, 17.00, 15.25, 15.55, 15.50, 15.76, 43798, 6.90, 200, 31906, 72.85
MOIL, EQ, 07-Mar-2022, 170.25, 168.00, 174.80, 167.05, 172.60, 172.75, 171.33, 304349, 521.45, 10114, 143388, 47.11
MOKSH, EQ, 07-Mar-2022, 18.10, 17.25, 18.55, 17.20, 17.55, 17.45, 17.62, 239254, 42.17, 1266, 98969, 41.37
MOL, EQ, 07-Mar-2022, 93.50, 91.95, 91.95, 88.70, 89.45, 89.20, 90.27, 860873, 777.11, 6568, 574816, 66.77
MOLDTECH, EQ, 07-Mar-2022, 68.85, 68.85, 68.90, 65.55, 66.30, 66.85, 66.79, 19239, 12.85, 520, 10373, 53.92
MOLDTKPAC, EQ, 07-Mar-2022, 681.20, 670.00, 675.00, 654.80, 663.35, 661.00, 660.27, 93833, 619.55, 6264, 72298, 77.05
MOLDTKPAC, W1, 07-Mar-2022, 485.75, 499.95, 500.00, 471.10, 475.15, 476.70, 477.73, 1426, 6.81, 33, 1404, 98.46
MOM100, EQ, 07-Mar-2022, 29.12, 29.00, 31.50, 28.52, 29.55, 30.36, 29.30, 216932, 63.57, 2175, 135119, 62.29
MOM50, EQ, 07-Mar-2022, 161.83, 162.99, 164.80, 157.00, 159.00, 158.95, 159.90, 12711, 20.33, 297, 8811, 69.32
MOMOMENTUM, EQ, 07-Mar-2022, 193.49, 193.46, 198.80, 182.01, 192.00, 190.09, 193.39, 11216, 21.69, 211, 7298, 65.07
MON100, EQ, 07-Mar-2022, 104.29, 104.00, 104.00, 101.02, 103.30, 103.05, 102.73, 776311, 797.50, 10344, 408915, 52.67
MONARCH, EQ, 07-Mar-2022, 168.15, 164.05, 169.65, 160.65, 169.30, 165.60, 163.27, 53194, 86.85, 431, 46802, 87.98
MONQ50, EQ, 07-Mar-2022, 57.29, 57.98, 57.98, 56.11, 57.20, 57.16, 56.99, 8878, 5.06, 205, 6744, 75.96
MONTECARLO, EQ, 07-Mar-2022, 470.80, 460.00, 468.55, 456.00, 467.00, 463.90, 461.46, 25062, 115.65, 1300, 14896, 59.44
MOREPENLAB, EQ, 07-Mar-2022, 40.10, 39.00, 39.90, 38.75, 39.00, 39.05, 39.21, 1150126, 450.96, 5588, 529015, 46.00
MOTHERSUMI, EQ, 07-Mar-2022, 136.60, 133.90, 133.90, 124.40, 128.95, 128.20, 127.71, 18415863, 23518.81, 208884, 8618086, 46.80
MOTILALOFS, EQ, 07-Mar-2022, 850.15, 840.00, 861.90, 811.85, 848.00, 850.90, 828.77, 68399, 566.87, 5263, 25371, 37.09
MPHASIS, EQ, 07-Mar-2022, 3187.15, 3135.00, 3189.90, 3100.00, 3140.00, 3126.40, 3153.33, 826638, 26066.62, 62757, 552589, 66.85
MPSLTD, EQ, 07-Mar-2022, 612.00, 600.45, 623.15, 600.00, 608.65, 615.00, 611.67, 7506, 45.91, 596, 4354, 58.01
MRF, EQ, 07-Mar-2022, 65911.30, 65140.00, 66448.00, 63741.60, 66399.00, 66153.10, 65506.33, 29607, 19394.46, 10214, 18875, 63.75
MRO-TEK, EQ, 07-Mar-2022, 50.30, 49.30, 52.50, 47.05, 50.00, 49.40, 49.69, 4637, 2.30, 167, 2607, 56.22
MRPL, EQ, 07-Mar-2022, 40.80, 40.60, 43.25, 39.60, 41.80, 42.00, 41.58, 2899117, 1205.35, 11802, 1158892, 39.97
MSPL, EQ, 07-Mar-2022, 12.05, 11.90, 12.25, 11.10, 11.60, 11.60, 11.72, 1066702, 125.03, 3762, 594812, 55.76
MSTCLTD, EQ, 07-Mar-2022, 301.50, 297.50, 301.00, 290.35, 299.80, 297.25, 295.62, 208669, 616.88, 6127, 85810, 41.12
MTARTECH, EQ, 07-Mar-2022, 1826.75, 1775.00, 1902.50, 1761.15, 1879.00, 1881.15, 1837.79, 119065, 2188.16, 12504, 32404, 27.22
MTEDUCARE, EQ, 07-Mar-2022, 8.40, 8.50, 8.60, 8.10, 8.15, 8.30, 8.30, 108375, 9.00, 396, 60172, 55.52
MTNL, EQ, 07-Mar-2022, 25.10, 25.00, 25.00, 23.30, 23.45, 23.50, 24.09, 2457158, 591.96, 6563, 1264942, 51.48
MUKANDLTD, EQ, 07-Mar-2022, 132.60, 127.00, 132.60, 126.00, 130.50, 128.90, 130.00, 128658, 167.25, 1245, 91503, 71.12
MUKTAARTS, EQ, 07-Mar-2022, 42.05, 40.00, 41.50, 40.00, 40.00, 40.20, 40.45, 6215, 2.51, 97, 4697, 75.58
MUNJALAU, EQ, 07-Mar-2022, 44.10, 43.10, 44.00, 42.00, 42.65, 42.60, 42.88, 56847, 24.38, 953, 41324, 72.69
MUNJALSHOW, EQ, 07-Mar-2022, 103.95, 102.20, 103.40, 97.20, 100.30, 99.90, 99.98, 51706, 51.70, 1419, 34664, 67.04
MURUDCERA, EQ, 07-Mar-2022, 24.00, 23.50, 23.80, 23.00, 23.35, 23.20, 23.39, 72487, 16.95, 470, 42850, 59.11
MUTHOOTCAP, EQ, 07-Mar-2022, 282.00, 280.80, 280.80, 269.60, 271.50, 270.80, 273.66, 7368, 20.16, 445, 4828, 65.53
MUTHOOTFIN, EQ, 07-Mar-2022, 1376.15, 1377.00, 1378.95, 1343.05, 1349.65, 1350.30, 1353.24, 731166, 9894.44, 39242, 421461, 57.64
NABARD, N2, 07-Mar-2022, 1271.25, 1230.00, 1232.00, 1215.01, 1220.00, 1219.14, 1226.32, 1343, 16.47, 35, 922, 68.65
NACLIND, EQ, 07-Mar-2022, 76.15, 73.30, 76.40, 72.65, 76.00, 75.45, 74.67, 108757, 81.21, 1271, 53598, 49.28
NAGAFERT, EQ, 07-Mar-2022, 11.00, 11.30, 12.10, 11.15, 12.10, 12.10, 11.93, 1792014, 213.77, 2494, 1080864, 60.32
NAGREEKCAP, EQ, 07-Mar-2022, 11.40, 11.05, 11.95, 11.05, 11.50, 11.15, 11.28, 8709, 0.98, 66, 4634, 53.21
NAGREEKEXP, EQ, 07-Mar-2022, 35.55, 35.00, 38.50, 33.05, 34.40, 34.20, 35.54, 27169, 9.66, 835, 6858, 25.24
NAHARCAP, EQ, 07-Mar-2022, 485.15, 476.95, 505.40, 461.30, 497.95, 495.35, 485.04, 66988, 324.92, 5428, 19810, 29.57
NAHARINDUS, EQ, 07-Mar-2022, 149.65, 145.00, 148.95, 141.40, 143.50, 144.70, 144.79, 111966, 162.12, 2317, 44251, 39.52
NAHARPOLY, EQ, 07-Mar-2022, 482.55, 472.55, 477.00, 443.50, 455.00, 457.10, 463.69, 198714, 921.41, 9711, 57454, 28.91
NAM-INDIA, EQ, 07-Mar-2022, 299.50, 297.00, 297.00, 283.80, 290.15, 289.65, 289.06, 601352, 1738.29, 16372, 245983, 40.90
NARMADA, SM, 07-Mar-2022, 16.20, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 36000, 6.12, 5, 36000, 100.00
NATCOPHARM, EQ, 07-Mar-2022, 868.70, 855.00, 855.00, 822.65, 845.00, 844.35, 840.86, 205787, 1730.39, 7760, 121075, 58.84
NATHBIOGEN, EQ, 07-Mar-2022, 203.50, 195.25, 205.00, 195.25, 202.90, 200.95, 200.39, 31901, 63.93, 1373, 20850, 65.36
NATIONALUM, EQ, 07-Mar-2022, 122.80, 125.25, 128.05, 122.10, 126.60, 127.10, 124.96, 39261391, 49061.64, 117745, 6105645, 15.55
NAUKRI, EQ, 07-Mar-2022, 4339.85, 4295.00, 4349.00, 4208.45, 4307.90, 4287.90, 4289.56, 328664, 14098.24, 38634, 126045, 38.35
NAVINFLUOR, EQ, 07-Mar-2022, 3625.60, 3500.00, 3637.10, 3422.00, 3555.95, 3550.45, 3515.80, 213530, 7507.29, 25978, 93035, 43.57
NAVKARCORP, EQ, 07-Mar-2022, 34.20, 34.20, 36.90, 32.90, 35.25, 35.40, 35.23, 633196, 223.07, 3100, 358676, 56.65
NAVNETEDUL, EQ, 07-Mar-2022, 84.55, 83.00, 85.30, 82.30, 82.80, 83.45, 83.41, 167950, 140.09, 3689, 98043, 58.38
NAZARA, EQ, 07-Mar-2022, 1748.15, 1740.00, 1800.00, 1715.00, 1760.00, 1766.00, 1763.22, 102489, 1807.11, 10389, 34904, 34.06
NBCC, EQ, 07-Mar-2022, 37.60, 37.00, 37.10, 35.60, 36.50, 36.35, 36.38, 7020710, 2554.42, 23571, 2357303, 33.58
NBIFIN, EQ, 07-Mar-2022, 2135.30, 2133.95, 2183.00, 2075.00, 2108.00, 2112.40, 2139.98, 102, 2.18, 37, 74, 72.55
NBVENTURES, EQ, 07-Mar-2022, 119.95, 118.10, 119.50, 115.25, 116.65, 116.80, 117.04, 320489, 375.09, 4003, 124436, 38.83
NCC, EQ, 07-Mar-2022, 61.35, 59.50, 60.20, 58.35, 60.00, 59.55, 59.33, 2751791, 1632.51, 12929, 1410446, 51.26
NCLIND, EQ, 07-Mar-2022, 174.60, 172.10, 174.35, 171.00, 172.60, 172.10, 172.50, 106533, 183.77, 2022, 61344, 57.58
NCPSESDL24, EQ, 07-Mar-2022, 108.07, 107.75, 108.10, 107.51, 108.10, 108.10, 108.02, 12955, 13.99, 34, 11072, 85.47
NDGL, EQ, 07-Mar-2022, 1218.95, 1218.35, 1340.80, 1218.35, 1261.00, 1261.25, 1279.81, 247, 3.16, 109, 123, 49.80
NDL, EQ, 07-Mar-2022, 146.55, 145.25, 153.00, 142.55, 145.85, 146.05, 147.79, 107131, 158.33, 1951, 53533, 49.97
NDRAUTO, EQ, 07-Mar-2022, 398.20, 383.00, 399.00, 380.15, 390.00, 392.80, 387.95, 10937, 42.43, 370, 1478, 13.51
NDTV, EQ, 07-Mar-2022, 167.70, 167.85, 168.90, 157.25, 158.55, 159.05, 162.67, 250697, 407.82, 4800, 128903, 51.42
NECCLTD, EQ, 07-Mar-2022, 19.30, 19.00, 19.35, 18.45, 18.90, 18.95, 18.94, 80597, 15.26, 381, 53551, 66.44
NECLIFE, EQ, 07-Mar-2022, 26.50, 26.25, 26.25, 25.00, 25.50, 25.40, 25.46, 285067, 72.59, 1916, 175227, 61.47
NELCAST, EQ, 07-Mar-2022, 66.75, 67.80, 67.80, 59.70, 60.90, 60.85, 61.38, 333909, 204.96, 5499, 173658, 52.01
NELCO, EQ, 07-Mar-2022, 616.65, 595.00, 610.00, 585.85, 591.60, 588.60, 591.01, 92357, 545.84, 3498, 43619, 47.23
NEOGEN, EQ, 07-Mar-2022, 1602.05, 1580.00, 1619.80, 1540.00, 1599.00, 1605.45, 1572.85, 47547, 747.84, 10564, 18760, 39.46
NESCO, EQ, 07-Mar-2022, 544.70, 546.00, 546.00, 525.05, 529.00, 528.65, 534.35, 40005, 213.77, 2643, 25400, 63.49
NESTLEIND, EQ, 07-Mar-2022, 17391.85, 17100.00, 17407.75, 17040.00, 17272.20, 17342.05, 17270.14, 66542, 11491.90, 19851, 38766, 58.26
NETF, EQ, 07-Mar-2022, 169.56, 169.56, 172.99, 164.10, 166.79, 165.69, 167.18, 3655, 6.11, 200, 2831, 77.46
NETFAUTO, EQ, 07-Mar-2022, 99.71, 99.75, 104.69, 95.99, 101.05, 101.34, 97.97, 59027, 57.83, 1266, 29227, 49.51
NETFCONSUM, EQ, 07-Mar-2022, 69.75, 72.50, 72.50, 67.70, 70.50, 70.48, 69.12, 23382, 16.16, 513, 13407, 57.34
NETFDIVOPP, EQ, 07-Mar-2022, 44.34, 44.00, 44.98, 43.14, 43.49, 43.21, 43.55, 7216, 3.14, 194, 5939, 82.30
NETFGILT5Y, EQ, 07-Mar-2022, 49.51, 49.43, 49.45, 45.55, 49.05, 49.17, 48.88, 57764, 28.24, 453, 40106, 69.43
NETFIT, EQ, 07-Mar-2022, 34.99, 34.87, 35.12, 34.12, 34.99, 34.94, 34.56, 2052369, 709.33, 7407, 1154590, 56.26
NETFLTGILT, EQ, 07-Mar-2022, 22.41, 22.46, 22.49, 22.00, 22.45, 22.46, 22.35, 47099, 10.53, 207, 24459, 51.93
NETFMID150, EQ, 07-Mar-2022, 105.44, 104.97, 104.97, 102.28, 104.00, 103.72, 103.50, 793502, 821.28, 4057, 684886, 86.31
NETFNIF100, EQ, 07-Mar-2022, 170.84, 174.00, 174.00, 163.00, 167.00, 167.53, 167.08, 12192, 20.37, 451, 9520, 78.08
NETFNV20, EQ, 07-Mar-2022, 95.42, 97.33, 109.99, 93.00, 98.89, 103.02, 98.39, 12489, 12.29, 408, 6698, 53.63
NETFPHARMA, EQ, 07-Mar-2022, 12.67, 12.79, 12.79, 12.47, 12.55, 12.57, 12.56, 278108, 34.93, 4488, 250407, 90.04
NETFSDL26, EQ, 07-Mar-2022, 107.64, 107.50, 107.50, 106.00, 107.37, 107.36, 107.31, 6641, 7.13, 59, 5970, 89.90
NETFSILVER, EQ, 07-Mar-2022, 67.52, 67.60, 70.90, 67.60, 70.49, 70.37, 70.27, 2521109, 1771.65, 2484, 2205174, 87.47
NETWORK18, EQ, 07-Mar-2022, 77.50, 76.00, 76.70, 73.65, 73.65, 73.65, 74.26, 966646, 717.79, 3877, 629675, 65.14
NEULANDLAB, EQ, 07-Mar-2022, 1136.15, 1113.95, 1191.00, 1080.35, 1156.00, 1160.45, 1144.89, 63652, 728.75, 8616, 22721, 35.70
NEWGEN, EQ, 07-Mar-2022, 500.45, 499.00, 507.50, 485.95, 492.70, 489.90, 494.35, 113007, 558.65, 9627, 50538, 44.72
NFL, EQ, 07-Mar-2022, 44.10, 43.80, 43.80, 42.50, 42.95, 42.90, 42.95, 376869, 161.85, 2618, 251378, 66.70
NH, EQ, 07-Mar-2022, 654.90, 639.00, 663.05, 632.10, 649.00, 645.60, 648.12, 124369, 806.06, 8506, 62874, 50.55
NHAI, N2, 07-Mar-2022, 1215.00, 1213.05, 1224.70, 1213.00, 1216.00, 1216.08, 1218.79, 2537, 30.92, 51, 1882, 74.18
NHAI, N4, 07-Mar-2022, 1150.05, 1150.00, 1160.00, 1150.00, 1160.00, 1160.00, 1150.02, 401, 4.61, 3, 400, 99.75
NHAI, N6, 07-Mar-2022, 1246.50, 1259.33, 1260.00, 1249.25, 1249.96, 1249.96, 1252.47, 3790, 47.47, 66, 3468, 91.50
NHAI, N8, 07-Mar-2022, 1174.00, 1174.00, 1174.00, 1168.10, 1168.10, 1168.10, 1171.05, 50, 0.59, 2, 25, 50.00
NHAI, N9, 07-Mar-2022, 1265.00, 1267.00, 1267.00, 1267.00, 1267.00, 1267.00, 1267.00, 3388, 42.93, 2, 3388, 100.00
NHAI, NA, 07-Mar-2022, 1276.53, 1278.00, 1279.99, 1275.00, 1275.11, 1275.08, 1277.58, 2119, 27.07, 17, 2119, 100.00
NHAI, NC, 07-Mar-2022, 1116.01, 1117.00, 1124.99, 1115.00, 1124.99, 1124.99, 1117.99, 1393, 15.57, 16, 851, 61.09
NHAI, ND, 07-Mar-2022, 1250.00, 1250.00, 1250.00, 1250.00, 1250.00, 1250.00, 1250.00, 1, 0.01, 1, 1, 100.00
NHAI, NE, 07-Mar-2022, 1255.00, 1260.00, 1260.00, 1253.99, 1254.00, 1254.94, 1254.95, 1291, 16.20, 9, 1291, 100.00
NHBTF2014, N4, 07-Mar-2022, 5990.00, 5989.50, 5989.50, 5989.34, 5989.35, 5989.35, 5989.44, 80, 4.79, 3, 80, 100.00
NHBTF2014, N6, 07-Mar-2022, 6970.00, 6975.00, 6990.00, 6950.00, 6950.00, 6970.00, 6977.08, 145, 10.12, 15, 130, 89.66
NHBTF2023, N6, 07-Mar-2022, 6640.00, 6645.00, 6700.00, 6600.00, 6650.00, 6650.00, 6647.74, 329, 21.87, 9, 329, 100.00
NHPC, EQ, 07-Mar-2022, 28.05, 27.70, 28.85, 27.65, 28.80, 28.65, 28.41, 6072026, 1724.82, 14272, 3818218, 62.88
NHPC, N3, 07-Mar-2022, 1439.00, 1440.00, 1440.00, 1440.00, 1440.00, 1440.00, 1440.00, 886, 12.76, 4, 886, 100.00
NHPC, N4, 07-Mar-2022, 1199.99, 1199.00, 1300.00, 1170.00, 1300.00, 1300.00, 1189.82, 196, 2.33, 14, 196, 100.00
NHPC, N5, 07-Mar-2022, 1310.00, 1310.00, 1310.00, 1298.00, 1299.00, 1299.00, 1299.19, 565, 7.34, 14, 550, 97.35
NHPC, N6, 07-Mar-2022, 1445.00, 1420.00, 1445.00, 1420.00, 1430.91, 1434.34, 1432.35, 398, 5.70, 17, 395, 99.25
NIACL, EQ, 07-Mar-2022, 115.70, 115.00, 118.00, 113.30, 114.10, 114.00, 115.04, 201918, 232.29, 6892, 85790, 42.49
NIBL, EQ, 07-Mar-2022, 22.05, 22.00, 23.40, 20.50, 20.80, 20.80, 20.97, 18430, 3.86, 161, 9587, 52.02
NIDAN, SM, 07-Mar-2022, 41.15, 39.30, 39.60, 39.15, 39.50, 39.30, 39.32, 14000, 5.51, 14, 10000, 71.43
NIFTYBEES, EQ, 07-Mar-2022, 176.26, 176.90, 176.90, 171.25, 172.69, 172.33, 172.23, 13669797, 23543.68, 100386, 9485196, 69.39
NIITLTD, EQ, 07-Mar-2022, 433.10, 405.00, 440.95, 405.00, 429.15, 431.40, 430.98, 545848, 2352.49, 18341, 156350, 28.64
NILAINFRA, EQ, 07-Mar-2022, 6.50, 6.40, 6.50, 6.20, 6.20, 6.20, 6.25, 421730, 26.36, 614, 226154, 53.63
NILKAMAL, EQ, 07-Mar-2022, 2002.55, 2003.00, 2003.00, 1880.30, 1908.00, 1904.50, 1938.75, 3847, 74.58, 746, 1788, 46.48
NIPPOBATRY, EQ, 07-Mar-2022, 401.45, 399.15, 400.00, 386.00, 390.00, 389.30, 394.86, 4742, 18.72, 523, 2324, 49.01
NIRAJ, EQ, 07-Mar-2022, 28.30, 28.90, 30.40, 27.90, 28.50, 28.80, 28.64, 9324, 2.67, 253, 5503, 59.02
NITCO, EQ, 07-Mar-2022, 24.60, 23.60, 24.40, 23.40, 23.50, 23.45, 23.70, 75746, 17.95, 632, 49540, 65.40
NITINSPIN, EQ, 07-Mar-2022, 258.55, 250.00, 251.55, 245.65, 246.00, 246.20, 247.09, 155222, 383.54, 2931, 113662, 73.23
NITIRAJ, EQ, 07-Mar-2022, 62.60, 60.65, 64.90, 60.65, 62.00, 61.90, 62.16, 1113, 0.69, 116, 563, 50.58
NLCINDIA, EQ, 07-Mar-2022, 64.40, 63.70, 64.40, 63.15, 63.90, 63.90, 63.80, 2854360, 1821.06, 18781, 1169909, 40.99
NMDC, EQ, 07-Mar-2022, 148.10, 146.65, 153.85, 146.60, 153.35, 153.05, 150.68, 12226489, 18422.54, 67023, 4304124, 35.20
NOCIL, EQ, 07-Mar-2022, 209.35, 204.10, 207.00, 194.40, 198.05, 197.85, 197.51, 921441, 1819.93, 21654, 463003, 50.25
NOIDATOLL, EQ, 07-Mar-2022, 7.95, 7.45, 8.20, 7.45, 7.95, 7.95, 7.87, 88801, 6.99, 323, 57234, 64.45
NORBTEAEXP, EQ, 07-Mar-2022, 6.30, 6.30, 6.30, 6.30, 6.30, 6.30, 6.30, 1286, 0.08, 8, 1286, 100.00
NOVARTIND, EQ, 07-Mar-2022, 611.55, 609.00, 609.00, 582.15, 594.00, 588.75, 594.48, 13324, 79.21, 1158, 8274, 62.10
NPBET, EQ, 07-Mar-2022, 182.00, 172.75, 178.97, 170.30, 174.00, 174.51, 175.51, 1092, 1.92, 73, 931, 85.26
NRAIL, EQ, 07-Mar-2022, 215.55, 218.80, 218.80, 211.95, 217.90, 216.00, 215.77, 10257, 22.13, 425, 6744, 65.75
NRBBEARING, EQ, 07-Mar-2022, 116.45, 116.90, 116.90, 112.00, 112.35, 112.65, 113.64, 308609, 350.72, 6138, 227987, 73.88
NRL, SM, 07-Mar-2022, 171.80, 163.25, 163.25, 163.25, 163.25, 163.25, 163.25, 11000, 17.96, 5, 11000, 100.00
NSIL, EQ, 07-Mar-2022, 1529.50, 1530.00, 1574.95, 1490.00, 1550.00, 1550.80, 1522.88, 1580, 24.06, 246, 972, 61.52
NTPC, EQ, 07-Mar-2022, 130.20, 129.00, 130.50, 126.90, 130.40, 130.05, 128.89, 14985637, 19314.73, 84460, 7786601, 51.96
NTPC, N1, 07-Mar-2022, 1095.30, 1082.00, 1092.00, 1082.00, 1086.20, 1086.20, 1085.82, 780, 8.47, 5, 571, 73.21
NTPC, N2, 07-Mar-2022, 1312.00, 1554.99, 1554.99, 1230.60, 1230.60, 1230.60, 1295.48, 5, 0.06, 3, 2, 40.00
NTPC, N4, 07-Mar-2022, 1098.00, 1090.50, 1129.99, 1090.50, 1128.99, 1128.95, 1126.55, 160, 1.80, 7, 160, 100.00
NTPC, N6, 07-Mar-2022, 1373.36, 1390.00, 1416.58, 1380.00, 1380.00, 1380.46, 1382.33, 152, 2.10, 9, 152, 100.00
NTPC, N7, 07-Mar-2022, 14.13, 14.18, 14.25, 14.02, 14.08, 14.07, 14.06, 1129286, 158.80, 139, 1127887, 99.88
NTPC, N8, 07-Mar-2022, 1120.00, 1343.00, 1343.00, 1127.00, 1127.00, 1127.00, 1294.74, 16, 0.21, 4, 14, 87.50
NTPC, NA, 07-Mar-2022, 1284.00, 1282.00, 1284.00, 1282.00, 1284.00, 1284.00, 1283.00, 4, 0.05, 2, 2, 50.00
NTPC, NB, 07-Mar-2022, 1110.11, 1118.00, 1121.00, 1118.00, 1121.00, 1121.00, 1119.74, 240, 2.69, 5, 240, 100.00
NTPC, ND, 07-Mar-2022, 1315.00, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 1, 0.01, 1, 1, 100.00
NUCLEUS, EQ, 07-Mar-2022, 439.15, 430.00, 437.90, 428.60, 431.00, 431.30, 432.69, 28660, 124.01, 2055, 16967, 59.20
NURECA, EQ, 07-Mar-2022, 1377.75, 1351.00, 1351.05, 1315.20, 1339.00, 1336.10, 1334.11, 14721, 196.39, 3820, 4975, 33.80
NUVOCO, EQ, 07-Mar-2022, 374.15, 369.90, 378.70, 361.00, 365.10, 367.45, 367.94, 452045, 1663.27, 19262, 281176, 62.20
NXTDIGITAL, EQ, 07-Mar-2022, 389.40, 380.00, 387.85, 379.75, 380.25, 382.50, 383.30, 8297, 31.80, 472, 5249, 63.26
NYKAA, EQ, 07-Mar-2022, 1509.65, 1462.00, 1470.00, 1331.25, 1344.00, 1347.20, 1377.60, 1220106, 16808.15, 91363, 525375, 43.06
OAL, EQ, 07-Mar-2022, 605.65, 600.00, 600.00, 579.75, 589.00, 588.80, 587.44, 10866, 63.83, 799, 8500, 78.23
OBEROIRLTY, EQ, 07-Mar-2022, 845.30, 833.00, 833.00, 786.00, 787.00, 797.35, 808.70, 1124903, 9097.05, 48810, 495039, 44.01
OCCL, EQ, 07-Mar-2022, 816.15, 816.15, 820.00, 766.00, 770.00, 777.95, 790.24, 8905, 70.37, 839, 6264, 70.34
OFSS, EQ, 07-Mar-2022, 3346.10, 3340.00, 3382.95, 3272.35, 3350.75, 3351.90, 3338.65, 79976, 2670.12, 11653, 36062, 45.09
OIL, EQ, 07-Mar-2022, 244.65, 251.00, 257.40, 245.30, 248.20, 249.20, 249.29, 6788037, 16921.88, 84600, 2360022, 34.77
OILCOUNTUB, EQ, 07-Mar-2022, 9.25, 9.25, 9.70, 9.25, 9.70, 9.70, 9.65, 27843, 2.69, 149, 26968, 96.86
OLECTRA, EQ, 07-Mar-2022, 591.15, 566.00, 599.00, 566.00, 584.00, 583.40, 582.37, 206942, 1205.18, 8293, 131479, 63.53
OMAXAUTO, EQ, 07-Mar-2022, 46.70, 45.65, 48.85, 45.50, 46.00, 45.95, 46.93, 16428, 7.71, 364, 10183, 61.99
OMAXE, EQ, 07-Mar-2022, 90.35, 88.00, 88.00, 85.30, 87.00, 86.25, 86.10, 239048, 205.81, 2204, 174086, 72.82
OMINFRAL, EQ, 07-Mar-2022, 39.60, 39.00, 39.30, 38.00, 38.50, 38.40, 38.66, 89691, 34.67, 1086, 41866, 46.68
OMKARCHEM, EQ, 07-Mar-2022, 29.10, 29.10, 29.10, 26.55, 28.80, 27.30, 27.25, 103962, 28.33, 843, 51123, 49.17
ONELIFECAP, EQ, 07-Mar-2022, 13.25, 13.25, 13.25, 12.60, 12.60, 12.60, 12.63, 12224, 1.54, 82, 9722, 79.53
ONEPOINT, EQ, 07-Mar-2022, 10.85, 10.50, 10.85, 10.35, 10.35, 10.45, 10.46, 119059, 12.45, 509, 78501, 65.93
ONGC, EQ, 07-Mar-2022, 165.25, 167.10, 189.80, 167.10, 187.00, 186.95, 180.36, 132538155, 239040.57, 539805, 33342926, 25.16
ONMOBILE, EQ, 07-Mar-2022, 112.55, 110.00, 113.00, 108.90, 109.40, 109.35, 110.37, 840408, 927.57, 8749, 304081, 36.18
ONWARDTEC, EQ, 07-Mar-2022, 286.45, 273.60, 299.00, 273.60, 291.55, 294.10, 286.14, 16588, 47.46, 889, 8609, 51.90
OPTIEMUS, EQ, 07-Mar-2022, 242.40, 236.00, 248.00, 231.00, 238.00, 238.25, 236.06, 81266, 191.83, 2103, 34876, 42.92
ORBTEXP, EQ, 07-Mar-2022, 111.80, 109.00, 109.50, 102.00, 105.50, 104.70, 104.98, 103741, 108.91, 1957, 49068, 47.30
ORCHPHARMA, EQ, 07-Mar-2022, 282.30, 280.65, 281.00, 276.50, 280.00, 278.30, 278.98, 5051, 14.09, 319, 3891, 77.03
ORICONENT, EQ, 07-Mar-2022, 33.80, 33.00, 33.85, 32.75, 32.75, 32.90, 33.10, 117219, 38.79, 621, 95417, 81.40
ORIENTABRA, EQ, 07-Mar-2022, 27.45, 27.00, 28.10, 26.15, 26.70, 26.85, 27.13, 105459, 28.62, 1223, 59477, 56.40
ORIENTBELL, EQ, 07-Mar-2022, 535.70, 510.00, 590.00, 492.70, 558.00, 564.65, 554.42, 211335, 1171.69, 11988, 56571, 26.77
ORIENTCEM, EQ, 07-Mar-2022, 133.20, 129.55, 131.60, 125.50, 127.50, 126.25, 128.16, 510080, 653.73, 8183, 240068, 47.06
ORIENTELEC, EQ, 07-Mar-2022, 319.95, 319.95, 322.00, 314.00, 317.00, 316.95, 318.29, 152499, 485.39, 10546, 84644, 55.50
